,id,t_start,t_end,mode,algo,msgsize,itertot,comment,msg_bytes,iterations,benchmark_power_W,baseline_power_W,energy_J,energy_raw_including_baseline_power_J,ALGONAME,ALGOSIZE,VECLENBYTES,ITERATIONSTOTAL,AVGTIMEPERITERATIONNSEC,THROUGHPUT_Gbitpersec,RUNTIME_SEC,ITERATIONS_10SEC,ITERATIONS_20SEC,TIMEsec_10kITER,MINITERNEEDED_10sOR10k,MINITERNEEDED_20sOR10k,STARTTEMP,ENDTEMP,TEMPCHANGE,INPUTDATATYPE,DATE,TIME,FILENAME,NOTE,segment_time_s,latency_per_iter_s_emeter,latency_per_iter_s,hashsize_bits,energy_per_iter_J,E_per_iter_w_baseline_J,hash_bits,info_bits,energy_per_info_bit_J,E_per_info_bit_w_baseline_J,tempdelta_C,label
114,56,379.2724663365804,399.1929563888433,benchmark,RMID,131072,537369,19.920s,131072,537369,3.7853231220459307,2.669388055655456,22.23002257000504,75.40554077831894,RMID,64,131072.0,537369.0,37070.5,28.28599560297271,19.921,269756.0,539512.0,0.37,269756.0,539512.0,57.3,57.3,0.0,random,2026-02-12,17:00:15,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-64/RMID-64-131072-537369-random-20260212_165437.log,,19.920490052262892,3.707041167663727e-05,3.70705e-05,64,4.1368263837335315e-05,0.0001403235779851814,64,1048576,3.945185073598415e-11,1.3382299231069698e-10,0.0,RMID-64-131072B
115,59,407.2082154583771,427.273396737168,benchmark,RMID,262144,275542,20.065s,262144,275542,3.755187651609967,2.6704083226745654,21.766338791986247,75.34856587484342,RMID,64,262144.0,275542.0,72821.04,28.79870982342466,20.065,137322.0,274645.0,0.73,137322.0,274645.0,57.9,57.9,0.0,random,2026-02-12,17:00:43,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-64/RMID-64-262144-275542-random-20260212_165437.log,,20.06518127879093,7.282077243683697e-05,7.282103999999999e-05,64,7.899463164231314e-05,0.0002734558284212331,64,2097152,3.7667575665623256e-11,1.3039390011846214e-10,0.0,RMID-64-262144B
116,62,435.2906014070585,455.260243468333,benchmark,RMID,524288,137864,19.970s,524288,137864,3.7980575000291896,2.6679050989576387,22.56879041193923,75.8459002915724,RMID,64,524288.0,137864.0,144850.58,28.956073216966068,19.970,69036.0,138073.0,1.45,69036.0,138073.0,57.9,57.9,0.0,random,2026-02-12,17:01:11,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-64/RMID-64-524288-137864-random-20260212_165437.log,,19.9696420612745,0.00014485030219110498,0.00014485057999999998,64,0.00016370329028563823,0.0005501501500868422,64,4194304,3.902990586415249e-11,1.3116601707621626e-10,0.0,RMID-64-524288B
117,65,463.28267053918097,483.2839542062568,benchmark,RMID,1048576,68615,20.001s,1048576,68615,3.888463964932,2.6705619614860256,24.359686335414686,77.77435367759911,RMID,64,1048576.0,68615.0,291499.45,28.777440231876938,20.001,34305.0,68610.0,2.91,34305.0,68610.0,57.3,58.4,1.1000000000000014,random,2026-02-12,17:01:39,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-64/RMID-64-1048576-68615-random-20260212_165437.log,,20.001283667075825,0.0002915001627497752,0.00029149945,64,0.0003550198402013362,0.0011334890866078716,64,8388608,4.232166292683318e-11,1.3512242872808833e-10,1.1000000000000014,RMID-64-1048576B
118,68,491.3159044788507,511.4533801708962,benchmark,RMID,2097152,34020,20.137s,2097152,34020,3.948140821901224,2.673683067906519,25.664454450000118,79.50568223820125,RMID,64,2097152.0,34020.0,591927.32,28.34337161528547,20.137,16893.0,33787.0,5.92,16893.0,33787.0,57.9,58.4,0.5,random,2026-02-12,17:02:07,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-64/RMID-64-2097152-34020-random-20260212_165437.log,,20.137475692045484,0.0005919305024116838,0.0005919273199999999,64,0.0007543931349206384,0.0023370276965961564,64,16777216,4.496533482793798e-11,1.3929770568586328e-10,0.5,RMID-64-2097152B
119,13,40.10363439743495,59.24885306961462,benchmark,RMID,32,25716526,19.145s,32,25716526,3.6515031683759305,2.663888569188828,18.90817686315539,69.90889750086073,RMID,8,32.0,25716526.0,744.46,0.3438734116003546,19.145,13432555.0,26865110.0,0.01,13432555.0,26865110.0,56.2,56.8,0.5999999999999943,random,2026-02-12,16:19:57,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-32-25716526-random-20260212_161950.log,,19.145218672179666,7.444714216912372e-07,7.4446e-07,8,7.352539321662417e-07,2.718442510503197e-06,8,256,2.8720856725243816e-09,1.0618916056653112e-08,0.5999999999999943,RMID-8-32B
120,16,67.26073258786674,86.53497527805484,benchmark,RMID,64,20927945,19.274s,64,20927945,3.6609605761748307,2.6435647145371903,19.60962275398461,70.56232320262365,RMID,8,64.0,20927945.0,920.97,0.5559355896500429,19.274,10858116.0,21716233.0,0.01,10858116.0,21716233.0,56.2,56.2,0.0,random,2026-02-12,16:20:24,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-64-20927945-random-20260212_161950.log,,19.274242690188103,9.209811422090465e-07,9.209700000000001e-07,8,9.370066078625785e-07,3.371679503296843e-06,8,512,1.8300910309815986e-09,6.585311529876646e-09,0.0,RMID-8-64B
121,19,94.54685479630696,114.11703352780012,benchmark,RMID,128,15700312,19.570s,128,15700312,3.6762881522826825,2.6440324076768817,20.201524210641118,71.94570238515288,RMID,8,128.0,15700312.0,1246.47,0.8215199724020634,19.570,8022655.0,16045311.0,0.01,8022655.0,16045311.0,55.1,56.2,1.1000000000000014,random,2026-02-12,16:20:52,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-128-15700312-random-20260212_161950.log,,19.570178731493158,1.2464834285772892e-06,1.24647e-06,8,1.2866957172979186e-06,4.582437749335993e-06,8,1024,1.2565387864237486e-09,4.475036864585931e-09,1.1000000000000014,RMID-8-128B
122,23,122.12932264610942,141.87716540239987,benchmark,RMID,256,10441792,19.748s,256,10441792,3.6845432902903603,2.6451156024115705,20.52653537718325,72.76185928398709,RMID,8,256.0,10441792.0,1891.21,1.0829045954706247,19.748,5287620.0,10575240.0,0.02,5287620.0,10575240.0,56.2,56.8,0.5999999999999943,random,2026-02-12,16:21:19,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-256-10441792-random-20260212_161950.log,,19.747842756290453,1.8912311944434875e-06,1.89121e-06,8,1.9658058096908317e-06,6.9683306547369545e-06,8,2048,9.598661180131014e-10,3.4025052025082786e-09,0.5999999999999943,RMID-8-256B
123,27,149.88955692072346,169.80216130001045,benchmark,RMID,512,6290712,19.913s,512,6290712,3.699136837388037,2.646695193767028,20.956949407545284,73.65953607822388,RMID,8,512.0,6290712.0,3165.36,1.2940076326231456,19.912,3159198.0,6318396.0,0.03,3159198.0,6318396.0,56.2,56.8,0.5999999999999943,random,2026-02-12,16:21:47,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-512-6290712-random-20260212_161950.log,,19.91260437928699,3.1653975542493424e-06,3.16536e-06,8,3.331411358133274e-06,1.170925263757487e-05,8,4096,8.133328511067564e-10,2.858704257220427e-09,0.5999999999999943,RMID-8-512B
124,30,177.8147576183626,197.46951876166128,benchmark,RMID,1024,3459854,19.655s,1024,3459854,3.713556189800432,2.6521406838705492,20.861948869614412,72.98913256395133,RMID,8,1024.0,3459854.0,5680.75,1.4420631078642785,19.655,1760330.0,3520661.0,0.06,1760330.0,3520661.0,56.8,56.8,0.0,random,2026-02-12,16:22:15,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-1024-3459854-random-20260212_161950.log,,19.654761143298686,5.680806514754289e-06,5.68075e-06,8,6.029719424465429e-06,2.1096015197158994e-05,8,8192,7.36049734431815e-10,2.5751971676219475e-09,0.0,RMID-8-1024B
125,33,205.4820126799992,225.466706669348,benchmark,RMID,2048,1827462,19.985s,2048,1827462,3.7115856645411816,2.653274764661038,21.14998045231459,74.17458635410937,RMID,8,2048.0,1827462.0,10935.61,1.4982246074978898,19.984,914443.0,1828887.0,0.11,914443.0,1828887.0,56.8,57.9,1.1000000000000014,random,2026-02-12,16:22:43,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-2048-1827462-random-20260212_161950.log,,19.984693989348813,1.093576445876785e-05,1.093561e-05,8,1.1573417369178998e-05,4.05888529305175e-05,8,16384,7.063853374743041e-10,2.477346980622406e-09,1.1000000000000014,RMID-8-2048B
126,36,233.47950778772872,253.50127058225132,benchmark,RMID,4096,935570,20.022s,4096,935570,3.7121672149349307,2.6512501657295773,21.241415370618626,74.32383478166324,RMID,8,4096.0,935570.0,21399.42,1.5312564546141907,20.021,467302.0,934604.0,0.21,467302.0,934604.0,56.8,57.9,1.1000000000000014,random,2026-02-12,16:23:11,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-4096-935570-random-20260212_161950.log,,20.0217627945226,2.1400603690287848e-05,2.139942e-05,8,2.270425021176248e-05,7.944230232015054e-05,8,32768,6.928787296070093e-10,2.424386667485063e-09,1.1000000000000014,RMID-8-4096B
127,40,261.512638100432,281.5606152986135,benchmark,RMID,8192,474837,20.048s,8192,474837,3.7169870658590054,2.6533896371501187,21.323083242114464,74.5181711171903,RMID,8,8192.0,474837.0,42220.08,1.552247177172568,20.048,236854.0,473708.0,0.42,236854.0,473708.0,56.8,57.9,1.1000000000000014,random,2026-02-12,16:23:39,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-8192-474837-random-20260212_161950.log,,20.047977198181513,4.222075617144728e-05,4.2220080000000005e-05,8,4.49061114490119e-05,0.0001569342134610199,8,65536,6.852128822175888e-10,2.3946260598910507e-09,1.1000000000000014,RMID-8-8192B
128,43,289.5728020169085,309.48049119550944,benchmark,RMID,16384,238309,19.908s,16384,238309,3.718128864634957,2.6574839136518857,21.115098653760136,74.01945470660539,RMID,8,16384.0,238309.0,83535.98,1.5690484507394298,19.907,119708.0,239417.0,0.84,119708.0,239417.0,56.2,57.9,1.6999999999999957,random,2026-02-12,16:24:07,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-16384-238309-random-20260212_161950.log,,19.907689178600947,8.353729476688227e-05,8.353597999999999e-05,8,8.860386579508174e-05,0.0003106028505285381,8,131072,6.759938491446055e-10,2.36971168921309e-09,1.6999999999999957,RMID-8-16384B
129,47,317.49278031381874,337.46887270196703,benchmark,RMID,32768,119559,19.976s,32768,119559,3.72547152172116,2.6589878660898605,21.304278869250602,74.42046125970036,RMID,8,32768.0,119559.0,167079.69,1.5689758581668423,19.976,59851.0,119703.0,1.67,59851.0,119703.0,56.8,57.9,1.1000000000000014,random,2026-02-12,16:24:35,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-32768-119559-random-20260212_161950.log,,19.976092388148288,0.0001670814609368453,0.00016707969,8,0.00017819050735829676,0.0006224580438084993,8,262144,6.797428411800261e-10,2.3744889976825686e-09,1.1000000000000014,RMID-8-32768B
130,53,345.48208342040493,365.4889982128552,benchmark,RMID,65536,60634,20.007s,65536,60634,3.73949287005077,2.654723323828413,21.703000491779825,74.8158178007747,RMID,8,65536.0,60634.0,329957.54,1.588955960818474,20.007,30306.0,60613.0,3.30,30306.0,60613.0,56.8,57.9,1.1000000000000014,random,2026-02-12,16:25:03,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-65536-60634-random-20260212_161950.log,,20.00691479245029,0.0003299619816019113,0.00032995754,8,0.00035793450030972433,0.0012338921694226787,8,524288,6.827058798021781e-10,2.353462542386396e-09,1.1000000000000014,RMID-8-65536B
131,57,373.5027209313646,393.45167731572536,benchmark,RMID,131072,29694,19.949s,131072,29694,3.7459103718493756,2.657433388658236,21.714059225021465,74.72707788326497,RMID,8,131072.0,29694.0,671812.68,1.5608160298492726,19.949,14885.0,29770.0,6.72,14885.0,29770.0,57.3,57.9,0.6000000000000014,random,2026-02-12,16:25:31,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-131072-29694-random-20260212_161950.log,,19.94895638436077,0.0006718177539018242,0.00067181268,8,0.0007312608346811297,0.0025165716267011844,8,1048576,6.973846766291902e-10,2.3999897257816166e-09,0.6000000000000014,RMID-8-131072B
132,61,401.4670384344634,421.8315340768228,benchmark,RMID,262144,15180,20.364s,262144,15180,3.740205648651852,2.6592515552109313,22.013195380515754,76.16750379844072,RMID,8,262144.0,15180.0,1341515.2,1.5632711429583506,20.364,7454.0,14908.0,13.42,10000.0,14908.0,57.3,57.9,0.6000000000000014,random,2026-02-12,16:25:59,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-262144-15180-random-20260212_161950.log,,20.364495642359373,0.0013415346272964014,0.0013415152,8,0.0014501446232223817,0.005017622121109402,8,2097152,6.914828411209019e-10,2.3925886731669437e-09,0.6000000000000014,RMID-8-262144B
133,65,429.8498647959753,456.72198374663134,benchmark,RMID,524288,10000,26.872s,524288,10000,3.7542428793889524,2.6603539813641617,29.395210049480134,100.88455187289573,RMID,8,524288.0,10000.0,2687198.55,1.5608463319541461,26.872,3721.0,7442.0,26.87,10000.0,10000.0,57.3,58.4,1.1000000000000014,random,2026-02-12,16:26:27,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-524288-10000-random-20260212_161950.log,,26.872118950656045,0.0026872118950656046,0.00268719855,8,0.0029395210049480134,0.010088455187289572,8,4194304,7.008364212389024e-10,2.4052751510833674e-09,1.1000000000000014,RMID-8-524288B
134,70,464.7461512665985,518.3840979530751,benchmark,RMID,1048576,10000,53.638s,1048576,10000,3.7721538379207713,2.6644902432879993,59.41291335365805,202.33069468170845,RMID,8,1048576.0,10000.0,5363810.38,1.5639270230876432,53.638,1864.0,3728.0,53.64,10000.0,10000.0,57.3,58.4,1.1000000000000014,random,2026-02-12,16:27:02,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-1048576-10000-random-20260212_161950.log,,53.637946686476596,0.00536379466864766,0.00536381038,8,0.005941291335365805,0.020233069468170845,8,8388608,7.0825711910317e-10,2.41196983673225e-09,1.1000000000000014,RMID-8-1048576B
135,76,526.4208606748002,632.7358323136334,benchmark,RMID,2097152,10000,106.315s,2097152,10000,3.7855489317727753,2.6701552793639385,118.58314624773001,402.4606247592684,RMID,8,2097152.0,10000.0,10631587.35,1.578053723087738,106.316,940.0,1881.0,106.32,10000.0,10000.0,58.4,59.0,0.6000000000000014,random,2026-02-12,16:28:04,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RMID-8/RMID-8-2097152-10000-random-20260212_161950.log,,106.31497163883319,0.010631497163883319,0.010631587349999999,8,0.011858314624773,0.04024606247592684,8,16777216,7.068106308444143e-10,2.3988522574857973e-09,0.6000000000000014,RMID-8-2097152B
136,10,47.05690049581592,64.8122429921612,benchmark,RS2ID,32,64217826,17.755s,32,64217826,3.3605184801428947,2.6603174771127165,12.432347499763459,59.667193506954064,RS2ID,16,32.0,64217826.0,276.48,0.9259259259259258,17.755,36168981.0,72337962.0,0.00,36168981.0,72337962.0,55.6,55.6,0.0,random,2026-02-12,15:23:52,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-32-64217826-random-20260212_152345.log,,17.755342496345285,2.7648619709339404e-07,2.7648e-07,8,1.9359651788529028e-07,9.291375498596614e-07,8,256,7.562363979894152e-10,3.6294435541393025e-09,0.0,RS2ID-8-32B
137,13,72.82473655767478,91.4153559338224,benchmark,RS2ID,64,42122999,18.591s,64,42122999,3.2710390465293995,2.6366159014775485,11.794358755331908,60.810678534520946,RS2ID,16,64.0,42122999.0,441.34,1.160103321702089,18.591,22658268.0,45316536.0,0.00,22658268.0,45316536.0,55.6,56.2,0.6000000000000014,random,2026-02-12,15:24:18,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-64-42122999-random-20260212_152345.log,,18.590619376147615,4.4134130564036085e-07,4.4133999999999995e-07,8,2.799980778987723e-07,1.4436455138087615e-06,8,512,5.468712458960396e-10,2.8196201441577374e-09,0.6000000000000014,RS2ID-8-64B
138,17,99.42815669936532,118.63000173390948,benchmark,RS2ID,128,24869744,19.202s,128,24869744,3.232431619033851,2.634941905056602,11.472946610054947,62.06868509237367,RS2ID,16,128.0,24869744.0,772.09,1.3262702534678599,19.202,12951857.0,25903715.0,0.01,12951857.0,25903715.0,55.1,55.1,0.0,random,2026-02-12,15:24:44,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-128-24869744-random-20260212_152345.log,,19.201845034544164,7.720966100231737e-07,7.7209e-07,8,4.613214599255604e-07,2.4957508646801378e-06,8,1024,4.505092382085551e-10,2.437256703789197e-09,0.0,RS2ID-8-128B
139,20,126.64249529942305,146.20560756848263,benchmark,RS2ID,256,13622029,19.563s,256,13622029,3.245910623938497,2.638481915446687,11.883234119109881,63.500149282094085,RS2ID,16,256.0,13622029.0,1436.14,1.4260448145723954,19.563,6963109.0,13926218.0,0.01,6963109.0,13926218.0,55.6,55.6,0.0,random,2026-02-12,15:25:12,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-256-13622029-random-20260212_152345.log,,19.563112269059587,1.4361379108104665e-06,1.4361400000000002e-06,8,8.723541932783934e-07,4.6615778957814645e-06,8,2048,4.2595419593671554e-10,2.2761610819245432e-09,0.0,RS2ID-8-256B
140,24,154.21871553405492,173.8904742134946,benchmark,RS2ID,512,6900882,19.672s,512,6900882,3.226973029454404,2.6379025130841742,11.588085057934142,63.48026575228618,RS2ID,16,512.0,6900882.0,2850.6,1.436890479197362,19.672,3508033.0,7016066.0,0.03,3508033.0,7016066.0,55.1,55.6,0.5,random,2026-02-12,15:25:39,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-512-6900882-random-20260212_152345.log,,19.671758679439677,2.8506151357811476e-06,2.8506e-06,8,1.679217969229751e-06,9.198862660205779e-06,8,4096,4.0996532451898216e-10,2.2458160791518015e-09,0.5,RS2ID-8-512B
141,27,181.9035821790669,201.70579847097045,benchmark,RS2ID,1024,3265300,19.802s,1024,3265300,3.264507854986621,2.6343767138205685,12.478036039254969,64.64452555294083,RS2ID,16,1024.0,3265300.0,6064.41,1.3508321502009264,19.802,1648965.0,3297930.0,0.06,1648965.0,3297930.0,55.1,55.6,0.5,random,2026-02-12,15:26:07,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-1024-3265300-random-20260212_152345.log,,19.802216291903562,6.064440110220672e-06,6.06441e-06,8,3.821405702157525e-06,1.979742307075639e-05,8,8192,4.66480188251651e-10,2.416677620941942e-09,0.5,RS2ID-8-1024B
142,31,209.71870163652315,229.62577553844488,benchmark,RS2ID,2048,1605686,19.907s,2048,1605686,3.2827057728532876,2.6351149772727753,12.891679503127385,65.34910285992382,RS2ID,16,2048.0,1605686.0,12397.81,1.3215237207216435,19.907,806594.0,1613188.0,0.12,806594.0,1613188.0,55.6,55.1,-0.5,random,2026-02-12,15:26:35,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-2048-1605686-random-20260212_152345.log,,19.907073901921734,1.239786228560362e-05,1.2397809999999999e-05,8,8.028767457103932e-06,4.0698556791255465e-05,8,16384,4.900370762392537e-10,2.484042772903776e-09,-0.5,RS2ID-8-2048B
143,36,237.6390883040367,257.4786805995112,benchmark,RS2ID,4096,804482,19.840s,4096,804482,3.2811549909548607,2.6372759411969287,12.77433897696332,65.09681120702946,RS2ID,16,4096.0,804482.0,24661.16,1.3287290622176735,19.839,405495.0,810991.0,0.25,405495.0,810991.0,55.1,55.1,0.0,random,2026-02-12,15:27:03,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-4096-804482-random-20260212_152345.log,,19.839592295474517,2.4661325294381377e-05,2.466116e-05,8,1.5878961837509503e-05,8.091767274722052e-05,8,32768,4.845874584200898e-10,2.4694113997564856e-09,0.0,RS2ID-8-4096B
144,39,265.49189096509326,285.50566567720915,benchmark,RS2ID,8192,407030,20.014s,8192,407030,3.280783295945317,2.63900931053622,12.844356826330491,65.66089161855331,RS2ID,16,8192.0,407030.0,49170.12,1.33284197801429,20.014,203375.0,406751.0,0.49,203375.0,406751.0,55.1,56.2,1.1000000000000014,random,2026-02-12,15:27:30,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-8192-407030-random-20260212_152345.log,,20.01377471211589,4.9170269297388126e-05,4.917012e-05,8,3.1556290264428894e-05,0.00016131708134180112,8,65536,4.815107767399428e-10,2.4615033163726978e-09,1.1000000000000014,RS2ID-8-8192B
145,42,293.5188760427912,313.5644971579497,benchmark,RS2ID,16384,203348,20.046s,16384,203348,3.282444137879981,2.63876952058736,12.902893377231239,65.79866446513348,RS2ID,16,16384.0,203348.0,98577.38,1.3296356628670796,20.046,101443.0,202886.0,0.99,101443.0,202886.0,56.2,55.1,-1.1000000000000014,random,2026-02-12,15:27:58,/home/usmanali/eco/dev/usman/idcodes/examples/eperbit/DATASET20260212/RS2ID-16/RS2ID-16-16384-203348-random-20260212_152345.log,,20.045621115158497,9.857791133996153e-05,9.857738e-05,8,6.345227578944096e-05,0.0003235766492177621,8,131072,4.841024459033276e-10,2.4686939179821936e-09,-1.1000000000000014,RS2ID-8-16384B
